word_number,word,x1,y1,x2,y2,filename,is_question,sequence_num,stimulus_type,question
34,patients,323,214,398,237,reading-genome-4.png,False,-1,genome,
35,are,406,220,434,231,reading-genome-4.png,False,-1,genome,
36,prone,442,220,497,237,reading-genome-4.png,False,-1,genome,
37,to,505,217,524,231,reading-genome-4.png,False,-1,genome,
38,"clots,",531,214,582,235,reading-genome-4.png,False,-1,genome,
39,especially,591,214,687,237,reading-genome-4.png,False,-1,genome,
40,in,694,214,712,231,reading-genome-4.png,False,-1,genome,
41,their,719,217,725,231,reading-genome-4.png,False,-1,genome,
42,legs,732,214,764,231,reading-genome-4.png,False,-1,genome,
43,and,771,214,807,237,reading-genome-4.png,False,-1,genome,
44,"lungs,",815,214,850,231,reading-genome-4.png,False,-1,genome,
45,and,44,272,100,294,reading-genome-4.png,False,-1,genome,
46,they,109,272,144,289,reading-genome-4.png,False,-1,genome,
47,are,150,272,192,294,reading-genome-4.png,False,-1,genome,
48,at,200,278,228,289,reading-genome-4.png,False,-1,genome,
49,elevated,236,274,252,289,reading-genome-4.png,False,-1,genome,
50,risk,260,272,340,289,reading-genome-4.png,False,-1,genome,
51,of,346,272,381,289,reading-genome-4.png,False,-1,genome,
52,suffering,388,272,410,289,reading-genome-4.png,False,-1,genome,
53,from,414,272,498,294,reading-genome-4.png,False,-1,genome,
54,fatal,505,272,550,289,reading-genome-4.png,False,-1,genome,
55,complications,558,272,599,289,reading-genome-4.png,False,-1,genome,
56,during,607,272,742,294,reading-genome-4.png,False,-1,genome,
57,surgery,750,272,812,294,reading-genome-4.png,False,-1,genome,
58,and,44,335,114,352,reading-genome-4.png,False,-1,genome,
59,childbirth.,121,329,156,346,reading-genome-4.png,False,-1,genome,
60,Supplemental,164,329,259,346,reading-genome-4.png,False,-1,genome,
61,antithrombin,273,329,406,352,reading-genome-4.png,False,-1,genome,
62,can,414,329,540,346,reading-genome-4.png,False,-1,genome,
63,reduce,548,335,581,346,reading-genome-4.png,False,-1,genome,
64,this,587,329,652,346,reading-genome-4.png,False,-1,genome,
65,"risk,",660,329,693,346,reading-genome-4.png,False,-1,genome,
66,and,701,329,740,349,reading-genome-4.png,False,-1,genome,
67,GTC,749,329,784,346,reading-genome-4.png,False,-1,genome,
68,decided,791,330,837,346,reading-genome-4.png,False,-1,genome,
69,to,44,387,120,404,reading-genome-4.png,False,-1,genome,
70,try,126,390,145,404,reading-genome-4.png,False,-1,genome,
71,to,152,390,179,409,reading-genome-4.png,False,-1,genome,
72,manufacture,185,389,204,404,reading-genome-4.png,False,-1,genome,
73,the,211,387,332,404,reading-genome-4.png,False,-1,genome,
74,compound,339,387,369,404,reading-genome-4.png,False,-1,genome,
75,using,377,387,480,409,reading-genome-4.png,False,-1,genome,
76,genetically,487,387,538,409,reading-genome-4.png,False,-1,genome,
77,engineered,544,387,650,409,reading-genome-4.png,False,-1,genome,
78,goats.,657,387,763,409,reading-genome-4.png,False,-1,genome,
79,To,769,390,823,409,reading-genome-4.png,False,-1,genome,
80,create,109,445,134,462,reading-genome-4.png,False,-1,genome,
81,its,142,447,199,462,reading-genome-4.png,False,-1,genome,
82,special,207,447,228,462,reading-genome-4.png,False,-1,genome,
83,herd,235,444,301,467,reading-genome-4.png,False,-1,genome,
84,of,309,444,352,462,reading-genome-4.png,False,-1,genome,
85,"goats,",360,444,381,462,reading-genome-4.png,False,-1,genome,
86,GTC,385,447,440,467,reading-genome-4.png,False,-1,genome,
87,used,449,445,495,462,reading-genome-4.png,False,-1,genome,
88,"microinjection,",502,444,547,462,reading-genome-4.png,False,-1,genome,
89,the,553,444,699,467,reading-genome-4.png,False,-1,genome,
90,same,707,444,726,462,reading-genome-4.png,False,-1,genome,
91,technique,727,451,737,462,reading-genome-4.png,False,-1,genome,
92,that,745,451,791,462,reading-genome-4.png,False,-1,genome,
93,produced,43,502,139,525,reading-genome-4.png,False,-1,genome,
94,GloFish,146,502,182,519,reading-genome-4.png,False,-1,genome,
95,and,190,502,282,525,reading-genome-4.png,False,-1,genome,
96,AquAdvantage,289,502,367,519,reading-genome-4.png,False,-1,genome,
97,salmon.,374,502,409,519,reading-genome-4.png,False,-1,genome,
98,The,416,502,560,525,reading-genome-4.png,False,-1,genome,
99,company’s,568,502,641,519,reading-genome-4.png,False,-1,genome,
100,scientists,651,502,687,519,reading-genome-4.png,False,-1,genome,
101,took,695,503,800,525,reading-genome-4.png,False,-1,genome,
102,the,44,562,130,577,reading-genome-4.png,False,-1,genome,
103,gene,138,559,182,577,reading-genome-4.png,False,-1,genome,
104,for,188,562,218,577,reading-genome-4.png,False,-1,genome,
105,human,225,566,269,582,reading-genome-4.png,False,-1,genome,
106,antithrombin,277,559,304,577,reading-genome-4.png,False,-1,genome,
107,and,310,559,377,577,reading-genome-4.png,False,-1,genome,
108,injected,384,559,510,577,reading-genome-4.png,False,-1,genome,
109,it,517,559,552,577,reading-genome-4.png,False,-1,genome,
110,directly,559,559,636,582,reading-genome-4.png,False,-1,genome,
111,into,643,562,655,577,reading-genome-4.png,False,-1,genome,
112,Previous,663,559,736,582,reading-genome-4.png,False,-1,genome,
113,page,744,562,781,577,reading-genome-4.png,False,-1,genome,
114,Next,33,648,116,665,reading-genome-4.png,False,-1,genome,
115,page,123,654,167,670,reading-genome-4.png,False,-1,genome,
1,Question,203,412,438,456,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
2,5.,457,414,498,454,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
3,Which,518,413,682,454,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
4,of,702,413,752,454,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
5,the,769,413,850,454,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
6,following,868,413,1107,465,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
7,does,1128,413,1254,454,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
8,the,1272,413,1353,454,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
9,author,1372,413,1542,454,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
10,suggest,1560,415,1770,465,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
11,about,205,613,246,664,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
12,the,265,613,386,665,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
13,“female,405,613,612,654,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
14,goats”,633,613,933,654,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
15,in,955,613,992,653,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
16,line,1011,613,1118,654,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
17,32,1138,613,1233,653,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
18,They,1251,613,1359,654,question-genome-5.png,True,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
19,secreted,1376,613,1517,665,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
20,antithrombin,1539,613,1654,654,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
21,in,201,1013,246,1064,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
22,their,265,1013,389,1054,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
23,milk,408,1013,515,1054,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
24,after,534,1013,713,1065,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
25,giving,732,1013,967,1054,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
26,birth.,987,1022,1136,1065,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
27,2),1156,1013,1324,1065,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
28,Some,1342,1013,1477,1054,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
29,of,1499,1013,1535,1053,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
30,their,1558,1013,1762,1054,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
31,kids,202,479,351,520,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
32,were,368,479,449,520,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
33,not,469,479,668,520,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
34,born,687,479,858,531,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
35,with,880,479,922,519,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
36,the,945,479,1036,520,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
37,antithrombin,1053,479,1112,520,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
38,gene.,202,746,246,797,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
39,3),267,745,408,787,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
40,They,427,746,470,787,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
41,were,487,746,594,787,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
42,the,615,746,708,787,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
43,first,726,755,843,787,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
44,animals,864,748,937,787,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
45,to,956,746,1061,787,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
46,receive,1081,746,1175,786,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
47,microinjections.,1194,746,1270,787,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
48,4),1289,746,1589,787,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
49,Their,1609,755,1742,798,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
50,cells,201,879,246,930,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
51,already,265,879,386,931,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
52,contained,404,888,521,920,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
53,genes,539,879,614,920,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
54,usually,631,879,719,920,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
55,found,738,879,926,920,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
56,in,943,881,988,920,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
57,humans.,1008,879,1182,920,question-genome-5.png,False,5,genome,Question 5. Which of the following does the author suggest about the “female goats” in line 32 They
1,Go,743,22,771,39,reading-flytrap-6.png,False,-1,flytrap,
2,to,778,24,797,39,reading-flytrap-6.png,False,-1,flytrap,
3,Question.,805,22,892,43,reading-flytrap-6.png,False,-1,flytrap,
4,didn’t,44,99,102,116,reading-flytrap-6.png,False,-1,flytrap,
5,measure,109,105,188,116,reading-flytrap-6.png,False,-1,flytrap,
6,calcium,196,99,272,116,reading-flytrap-6.png,False,-1,flytrap,
7,"levels,",279,99,338,119,reading-flytrap-6.png,False,-1,flytrap,
8,the,346,99,376,116,reading-flytrap-6.png,False,-1,flytrap,
9,current,384,102,453,116,reading-flytrap-6.png,False,-1,flytrap,
10,likely,460,99,514,122,reading-flytrap-6.png,False,-1,flytrap,
11,led,522,99,551,116,reading-flytrap-6.png,False,-1,flytrap,
12,to,558,102,577,116,reading-flytrap-6.png,False,-1,flytrap,
13,increases).,585,99,679,120,reading-flytrap-6.png,False,-1,flytrap,
14,When,693,99,751,116,reading-flytrap-6.png,False,-1,flytrap,
15,they,757,99,799,122,reading-flytrap-6.png,False,-1,flytrap,
16,modified,43,156,129,174,reading-flytrap-6.png,False,-1,flytrap,
17,this,136,156,170,174,reading-flytrap-6.png,False,-1,flytrap,
18,experiment,178,156,286,179,reading-flytrap-6.png,False,-1,flytrap,
19,by,292,156,316,179,reading-flytrap-6.png,False,-1,flytrap,
20,altering,324,156,397,179,reading-flytrap-6.png,False,-1,flytrap,
21,the,403,157,433,174,reading-flytrap-6.png,False,-1,flytrap,
22,amount,441,159,513,174,reading-flytrap-6.png,False,-1,flytrap,
23,of,521,156,542,174,reading-flytrap-6.png,False,-1,flytrap,
24,electrical,547,156,635,174,reading-flytrap-6.png,False,-1,flytrap,
25,"current,",643,159,717,177,reading-flytrap-6.png,False,-1,flytrap,
26,Volkov,726,156,797,174,reading-flytrap-6.png,False,-1,flytrap,
27,could,804,156,859,174,reading-flytrap-6.png,False,-1,flytrap,
28,determine,44,214,139,231,reading-flytrap-6.png,False,-1,flytrap,
29,the,147,214,176,231,reading-flytrap-6.png,False,-1,flytrap,
30,exact,184,217,234,231,reading-flytrap-6.png,False,-1,flytrap,
31,electrical,242,214,330,231,reading-flytrap-6.png,False,-1,flytrap,
32,charge,338,214,400,237,reading-flytrap-6.png,False,-1,flytrap,
33,needed,407,214,477,231,reading-flytrap-6.png,False,-1,flytrap,
34,for,485,214,512,231,reading-flytrap-6.png,False,-1,flytrap,
35,the,518,214,548,231,reading-flytrap-6.png,False,-1,flytrap,
36,trap,555,217,593,237,reading-flytrap-6.png,False,-1,flytrap,
37,to,600,217,619,231,reading-flytrap-6.png,False,-1,flytrap,
38,close.,627,214,680,231,reading-flytrap-6.png,False,-1,flytrap,
39,As,689,215,714,231,reading-flytrap-6.png,False,-1,flytrap,
40,long,722,214,765,237,reading-flytrap-6.png,False,-1,flytrap,
41,as,771,220,790,231,reading-flytrap-6.png,False,-1,flytrap,
42,fourteen,44,272,125,289,reading-flytrap-6.png,False,-1,flytrap,
43,microcoulombs—a,131,272,317,289,reading-flytrap-6.png,False,-1,flytrap,
44,tiny,324,275,361,294,reading-flytrap-6.png,False,-1,flytrap,
45,bit,368,272,394,289,reading-flytrap-6.png,False,-1,flytrap,
46,more,400,278,449,289,reading-flytrap-6.png,False,-1,flytrap,
47,than,456,272,499,289,reading-flytrap-6.png,False,-1,flytrap,
48,the,506,272,535,289,reading-flytrap-6.png,False,-1,flytrap,
49,static,543,274,593,289,reading-flytrap-6.png,False,-1,flytrap,
50,electricity,601,272,697,294,reading-flytrap-6.png,False,-1,flytrap,
51,generated,703,272,798,294,reading-flytrap-6.png,False,-1,flytrap,
52,by,804,272,828,294,reading-flytrap-6.png,False,-1,flytrap,
53,rubbing,43,329,119,352,reading-flytrap-6.png,False,-1,flytrap,
54,two,126,332,161,346,reading-flytrap-6.png,False,-1,flytrap,
55,balloons,168,329,252,346,reading-flytrap-6.png,False,-1,flytrap,
56,together—flowed,260,329,430,352,reading-flytrap-6.png,False,-1,flytrap,
57,between,437,329,519,346,reading-flytrap-6.png,False,-1,flytrap,
58,the,526,329,555,346,reading-flytrap-6.png,False,-1,flytrap,
59,two,563,332,598,346,reading-flytrap-6.png,False,-1,flytrap,
60,"electrodes,",606,329,710,349,reading-flytrap-6.png,False,-1,flytrap,
61,the,718,329,747,346,reading-flytrap-6.png,False,-1,flytrap,
62,trap,755,332,792,352,reading-flytrap-6.png,False,-1,flytrap,
63,closed.,44,387,110,404,reading-flytrap-6.png,False,-1,flytrap,
64,This,119,387,160,404,reading-flytrap-6.png,False,-1,flytrap,
65,could,168,387,223,404,reading-flytrap-6.png,False,-1,flytrap,
66,come,230,393,281,404,reading-flytrap-6.png,False,-1,flytrap,
67,as,289,393,307,404,reading-flytrap-6.png,False,-1,flytrap,
68,one,315,393,349,404,reading-flytrap-6.png,False,-1,flytrap,
69,large,357,387,403,409,reading-flytrap-6.png,False,-1,flytrap,
70,burst,410,387,459,404,reading-flytrap-6.png,False,-1,flytrap,
71,or,467,393,486,404,reading-flytrap-6.png,False,-1,flytrap,
72,as,494,393,512,404,reading-flytrap-6.png,False,-1,flytrap,
73,a,520,393,529,404,reading-flytrap-6.png,False,-1,flytrap,
74,series,537,393,589,404,reading-flytrap-6.png,False,-1,flytrap,
75,of,597,387,619,404,reading-flytrap-6.png,False,-1,flytrap,
76,smaller,623,387,693,404,reading-flytrap-6.png,False,-1,flytrap,
77,charges,700,387,772,409,reading-flytrap-6.png,False,-1,flytrap,
78,within,779,387,841,404,reading-flytrap-6.png,False,-1,flytrap,
79,twenty,44,447,109,467,reading-flytrap-6.png,False,-1,flytrap,
80,seconds.,117,444,197,462,reading-flytrap-6.png,False,-1,flytrap,
81,If,206,444,223,462,reading-flytrap-6.png,False,-1,flytrap,
82,it,228,444,240,462,reading-flytrap-6.png,False,-1,flytrap,
83,took,247,444,290,462,reading-flytrap-6.png,False,-1,flytrap,
84,longer,298,444,359,467,reading-flytrap-6.png,False,-1,flytrap,
85,than,366,444,408,462,reading-flytrap-6.png,False,-1,flytrap,
86,twenty,415,447,481,467,reading-flytrap-6.png,False,-1,flytrap,
87,seconds,488,444,564,462,reading-flytrap-6.png,False,-1,flytrap,
88,to,571,447,590,462,reading-flytrap-6.png,False,-1,flytrap,
89,accumulate,598,444,708,462,reading-flytrap-6.png,False,-1,flytrap,
90,the,715,444,745,462,reading-flytrap-6.png,False,-1,flytrap,
91,total,752,444,796,462,reading-flytrap-6.png,False,-1,flytrap,
92,"charge,",44,502,112,525,reading-flytrap-6.png,False,-1,flytrap,
93,the,120,502,149,519,reading-flytrap-6.png,False,-1,flytrap,
94,trap,157,505,194,525,reading-flytrap-6.png,False,-1,flytrap,
95,would,202,502,263,519,reading-flytrap-6.png,False,-1,flytrap,
96,remain,270,502,336,519,reading-flytrap-6.png,False,-1,flytrap,
97,open.,343,508,395,525,reading-flytrap-6.png,False,-1,flytrap,
98,(FIN),405,502,457,524,reading-flytrap-6.png,False,-1,flytrap,
99,Previous,33,648,116,665,reading-flytrap-6.png,False,-1,flytrap,
100,page,123,654,167,670,reading-flytrap-6.png,False,-1,flytrap,
101,Next,764,648,811,664,reading-flytrap-6.png,False,-1,flytrap,
102,page,817,653,862,675,reading-flytrap-6.png,False,-1,flytrap,
1,Go,743,22,771,39,reading-northpole-4.png,False,-1,northpole,
2,to,778,24,797,39,reading-northpole-4.png,False,-1,northpole,
3,Question.,805,22,892,43,reading-northpole-4.png,False,-1,northpole,
4,And,108,99,150,116,reading-northpole-4.png,False,-1,northpole,
5,suppose,157,105,235,122,reading-northpole-4.png,False,-1,northpole,
6,you,242,105,279,122,reading-northpole-4.png,False,-1,northpole,
7,were,285,105,331,116,reading-northpole-4.png,False,-1,northpole,
8,to,338,102,357,116,reading-northpole-4.png,False,-1,northpole,
9,find,365,99,403,116,reading-northpole-4.png,False,-1,northpole,
10,it,410,99,422,116,reading-northpole-4.png,False,-1,northpole,
11,in,430,105,448,116,reading-northpole-4.png,False,-1,northpole,
12,spite,455,99,499,122,reading-northpole-4.png,False,-1,northpole,
13,of,507,99,529,116,reading-northpole-4.png,False,-1,northpole,
14,"all,",533,99,562,119,reading-northpole-4.png,False,-1,northpole,
15,this,570,99,604,116,reading-northpole-4.png,False,-1,northpole,
16,wonderful,612,99,711,116,reading-northpole-4.png,False,-1,northpole,
17,place,722,99,770,116,reading-northpole-4.png,False,-1,northpole,
18,that,777,99,814,116,reading-northpole-4.png,False,-1,northpole,
19,everybody,44,156,144,179,reading-northpole-4.png,False,-1,northpole,
20,is,152,163,166,174,reading-northpole-4.png,False,-1,northpole,
21,so,173,163,193,174,reading-northpole-4.png,False,-1,northpole,
22,anxious,201,163,275,174,reading-northpole-4.png,False,-1,northpole,
23,to,283,159,301,174,reading-northpole-4.png,False,-1,northpole,
24,stand,309,156,361,174,reading-northpole-4.png,False,-1,northpole,
25,on!,368,157,397,174,reading-northpole-4.png,False,-1,northpole,
26,What,406,157,458,174,reading-northpole-4.png,False,-1,northpole,
27,would,465,156,527,174,reading-northpole-4.png,False,-1,northpole,
28,you,533,163,570,179,reading-northpole-4.png,False,-1,northpole,
29,find?,577,156,625,174,reading-northpole-4.png,False,-1,northpole,
30,Exactly,632,156,707,179,reading-northpole-4.png,False,-1,northpole,
31,nothing.,713,156,788,179,reading-northpole-4.png,False,-1,northpole,
32,A,801,157,817,174,reading-northpole-4.png,False,-1,northpole,
33,point,43,214,93,237,reading-northpole-4.png,False,-1,northpole,
34,precisely,101,214,188,237,reading-northpole-4.png,False,-1,northpole,
35,identical,195,214,278,231,reading-northpole-4.png,False,-1,northpole,
36,to,285,217,304,231,reading-northpole-4.png,False,-1,northpole,
37,all,312,214,335,231,reading-northpole-4.png,False,-1,northpole,
38,the,343,214,372,231,reading-northpole-4.png,False,-1,northpole,
39,others,380,214,439,231,reading-northpole-4.png,False,-1,northpole,
40,in,447,214,465,231,reading-northpole-4.png,False,-1,northpole,
41,a,472,220,481,231,reading-northpole-4.png,False,-1,northpole,
42,completely,489,214,597,237,reading-northpole-4.png,False,-1,northpole,
43,featureless,604,214,706,231,reading-northpole-4.png,False,-1,northpole,
44,wasteland,713,214,811,231,reading-northpole-4.png,False,-1,northpole,
45,stretching,44,272,139,294,reading-northpole-4.png,False,-1,northpole,
46,around,146,272,214,289,reading-northpole-4.png,False,-1,northpole,
47,it,221,274,233,289,reading-northpole-4.png,False,-1,northpole,
48,for,241,272,268,289,reading-northpole-4.png,False,-1,northpole,
49,hundreds,274,272,364,289,reading-northpole-4.png,False,-1,northpole,
50,of,372,272,394,289,reading-northpole-4.png,False,-1,northpole,
51,miles.,397,272,448,289,reading-northpole-4.png,False,-1,northpole,
52,It,461,272,475,289,reading-northpole-4.png,False,-1,northpole,
53,is,483,278,497,289,reading-northpole-4.png,False,-1,northpole,
54,an,504,278,527,289,reading-northpole-4.png,False,-1,northpole,
55,"abstraction,",534,272,646,291,reading-northpole-4.png,False,-1,northpole,
56,a,655,278,664,289,reading-northpole-4.png,False,-1,northpole,
57,mathematical,671,272,800,289,reading-northpole-4.png,False,-1,northpole,
58,fiction.,44,329,106,346,reading-northpole-4.png,False,-1,northpole,
59,No,118,330,148,346,reading-northpole-4.png,False,-1,northpole,
60,one,155,335,190,346,reading-northpole-4.png,False,-1,northpole,
61,but,197,329,228,346,reading-northpole-4.png,False,-1,northpole,
62,a,236,335,245,346,reading-northpole-4.png,False,-1,northpole,
63,Swedish,254,329,334,346,reading-northpole-4.png,False,-1,northpole,
64,madman,341,329,423,346,reading-northpole-4.png,False,-1,northpole,
65,could,431,329,485,346,reading-northpole-4.png,False,-1,northpole,
66,take,492,329,532,346,reading-northpole-4.png,False,-1,northpole,
67,the,539,329,568,346,reading-northpole-4.png,False,-1,northpole,
68,slightest,576,329,655,352,reading-northpole-4.png,False,-1,northpole,
69,interest,663,332,733,346,reading-northpole-4.png,False,-1,northpole,
70,in,741,329,759,346,reading-northpole-4.png,False,-1,northpole,
71,it.,766,329,778,346,reading-northpole-4.png,False,-1,northpole,
72,Here,791,330,837,346,reading-northpole-4.png,False,-1,northpole,
73,I,845,330,852,346,reading-northpole-4.png,False,-1,northpole,
74,am.,44,393,76,404,reading-northpole-4.png,False,-1,northpole,
75,The,85,387,121,404,reading-northpole-4.png,False,-1,northpole,
76,wind,129,387,177,404,reading-northpole-4.png,False,-1,northpole,
77,is,184,387,198,404,reading-northpole-4.png,False,-1,northpole,
78,still,206,387,241,404,reading-northpole-4.png,False,-1,northpole,
79,from,249,387,294,404,reading-northpole-4.png,False,-1,northpole,
80,the,301,387,330,404,reading-northpole-4.png,False,-1,northpole,
81,"south,",338,387,396,407,reading-northpole-4.png,False,-1,northpole,
82,bearing,404,387,476,409,reading-northpole-4.png,False,-1,northpole,
83,us,482,393,503,404,reading-northpole-4.png,False,-1,northpole,
84,steadily,511,387,585,409,reading-northpole-4.png,False,-1,northpole,
85,northward,592,387,693,404,reading-northpole-4.png,False,-1,northpole,
86,at,700,389,718,404,reading-northpole-4.png,False,-1,northpole,
87,the,724,387,754,404,reading-northpole-4.png,False,-1,northpole,
88,speed,762,387,817,409,reading-northpole-4.png,False,-1,northpole,
89,of,824,387,859,404,reading-northpole-4.png,False,-1,northpole,
90,a,44,444,115,467,reading-northpole-4.png,False,-1,northpole,
91,trotting,122,444,161,467,reading-northpole-4.png,False,-1,northpole,
92,dog.,170,444,241,462,reading-northpole-4.png,False,-1,northpole,
93,Behind,247,451,273,464,reading-northpole-4.png,False,-1,northpole,
94,"us,",281,444,357,467,reading-northpole-4.png,False,-1,northpole,
95,perhaps,365,444,437,465,reading-northpole-4.png,False,-1,northpole,
96,"forever,",446,444,469,462,reading-northpole-4.png,False,-1,northpole,
97,lie,476,444,505,462,reading-northpole-4.png,False,-1,northpole,
98,the,513,444,568,462,reading-northpole-4.png,False,-1,northpole,
99,Cities,575,444,597,462,reading-northpole-4.png,False,-1,northpole,
100,of,601,445,646,462,reading-northpole-4.png,False,-1,northpole,
101,Men,652,444,695,462,reading-northpole-4.png,False,-1,northpole,
102,with,702,444,746,462,reading-northpole-4.png,False,-1,northpole,
103,their,753,447,826,467,reading-northpole-4.png,False,-1,northpole,
104,teacups,44,502,79,519,reading-northpole-4.png,False,-1,northpole,
105,and,86,502,130,519,reading-northpole-4.png,False,-1,northpole,
106,their,137,502,185,519,reading-northpole-4.png,False,-1,northpole,
107,brass,193,502,287,519,reading-northpole-4.png,False,-1,northpole,
108,bedsteads.,300,503,308,519,reading-northpole-4.png,False,-1,northpole,
109,I,315,508,343,519,reading-northpole-4.png,False,-1,northpole,
110,am,349,502,402,525,reading-northpole-4.png,False,-1,northpole,
111,going,409,502,456,519,reading-northpole-4.png,False,-1,northpole,
112,forth,463,502,485,519,reading-northpole-4.png,False,-1,northpole,
113,of,488,508,518,525,reading-northpole-4.png,False,-1,northpole,
114,my,525,508,567,519,reading-northpole-4.png,False,-1,northpole,
115,own,573,502,648,519,reading-northpole-4.png,False,-1,northpole,
116,volition,655,505,674,519,reading-northpole-4.png,False,-1,northpole,
117,to,679,502,719,525,reading-northpole-4.png,False,-1,northpole,
118,join,725,502,755,519,reading-northpole-4.png,False,-1,northpole,
119,the,762,502,822,525,reading-northpole-4.png,False,-1,northpole,
120,ghosts,830,502,852,519,reading-northpole-4.png,False,-1,northpole,
121,of,43,560,108,582,reading-northpole-4.png,False,-1,northpole,
122,Bering,115,559,150,577,reading-northpole-4.png,False,-1,northpole,
123,and,157,566,202,582,reading-northpole-4.png,False,-1,northpole,
124,poor,209,559,296,579,reading-northpole-4.png,False,-1,northpole,
125,"Franklin,",305,559,326,577,reading-northpole-4.png,False,-1,northpole,
