label,prediction_prob,eval_regime,eval_type,fold_index,unique_paragraph_id,participant_id,unique_trial_id,RC,difficulty,model,source_file
1.0,1.3771929740905762,unseen_subject_unseen_item,test,0,dickens,msd045,msd045_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.3771884441375732,unseen_subject_unseen_item,test,0,dickens,msd047,msd047_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.3769607543945312,unseen_subject_unseen_item,test,0,dickens,msd049,msd049_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.3772331476211548,unseen_subject_unseen_item,test,0,dickens,msd051,msd051_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.376698017120361,unseen_subject_unseen_item,test,0,dickens,msd055,msd055_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.3771069049835205,unseen_subject_unseen_item,test,0,dickens,msd061,msd061_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.3761907815933228,unseen_subject_unseen_item,test,0,dickens,msd072,msd072_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.3765853643417358,unseen_subject_unseen_item,test,0,dickens,msd074,msd074_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
0.0,1.3767608404159546,unseen_subject_unseen_item,test,0,dickens,msd075,msd075_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.377231240272522,unseen_subject_unseen_item,test,0,dickens,msd081,msd081_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.3766967058181765,unseen_subject_unseen_item,test,0,dickens,msd085,msd085_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.377002239227295,unseen_subject_unseen_item,test,0,dickens,msd092,msd092_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
0.0,1.3767801523208618,unseen_subject_unseen_item,test,0,dickens,msd099,msd099_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.3773493766784668,unseen_subject_unseen_item,test,0,dickens,msd100,msd100_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
0.0,1.3771047592163086,unseen_subject_unseen_item,test,0,dickens,msd103,msd103_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.3758809566497805,unseen_subject_unseen_item,test,0,dickens,msd105,msd105_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=0/trial_level_test_results.csv
1.0,1.2286999225616455,seen_subject_unseen_item,val,1,dickens,msd002,msd002_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.229130744934082,seen_subject_unseen_item,val,1,dickens,msd003,msd003_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2289042472839355,seen_subject_unseen_item,val,1,dickens,msd005,msd005_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2288410663604736,seen_subject_unseen_item,val,1,dickens,msd007,msd007_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2288042306900024,seen_subject_unseen_item,val,1,dickens,msd009,msd009_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2283601760864258,seen_subject_unseen_item,val,1,dickens,msd010,msd010_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2295916080474854,seen_subject_unseen_item,val,1,dickens,msd012,msd012_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2285821437835691,seen_subject_unseen_item,val,1,dickens,msd017,msd017_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2286616563796997,seen_subject_unseen_item,val,1,dickens,msd018,msd018_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2296476364135742,seen_subject_unseen_item,val,1,dickens,msd024,msd024_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.228564739227295,seen_subject_unseen_item,val,1,dickens,msd025,msd025_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
3.0,1.228876709938049,seen_subject_unseen_item,val,1,dickens,msd027,msd027_dickens_1,1,3.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2285830974578855,seen_subject_unseen_item,val,1,dickens,msd030,msd030_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2289409637451172,seen_subject_unseen_item,val,1,dickens,msd035,msd035_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.196783185005188,seen_subject_unseen_item,val,1,dickens,msd036,msd036_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2290376424789429,seen_subject_unseen_item,val,1,dickens,msd037,msd037_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2286416292190552,seen_subject_unseen_item,val,1,dickens,msd038,msd038_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2290903329849243,seen_subject_unseen_item,val,1,dickens,msd040,msd040_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2289626598358154,seen_subject_unseen_item,val,1,dickens,msd042,msd042_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2289918661117554,seen_subject_unseen_item,val,1,dickens,msd043,msd043_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2287887334823608,seen_subject_unseen_item,val,1,dickens,msd046,msd046_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2287793159484863,seen_subject_unseen_item,val,1,dickens,msd050,msd050_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2286076545715332,seen_subject_unseen_item,val,1,dickens,msd053,msd053_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2290669679641724,seen_subject_unseen_item,val,1,dickens,msd054,msd054_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.228803038597107,seen_subject_unseen_item,val,1,dickens,msd057,msd057_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.228812336921692,seen_subject_unseen_item,val,1,dickens,msd059,msd059_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2292087078094482,seen_subject_unseen_item,val,1,dickens,msd062,msd062_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2295416593551636,seen_subject_unseen_item,val,1,dickens,msd064,msd064_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2288583517074585,seen_subject_unseen_item,val,1,dickens,msd065,msd065_dickens_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.229076862335205,seen_subject_unseen_item,val,1,dickens,msd068,msd068_dickens_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.228628635406494,seen_subject_unseen_item,val,1,dickens,msd070,msd070_dickens_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2290077209472656,seen_subject_unseen_item,val,1,dickens,msd071,msd071_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2285077571868896,seen_subject_unseen_item,val,1,dickens,msd077,msd077_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2288217544555664,seen_subject_unseen_item,val,1,dickens,msd078,msd078_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2286456823349,seen_subject_unseen_item,val,1,dickens,msd080,msd080_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2286531925201416,seen_subject_unseen_item,val,1,dickens,msd082,msd082_dickens_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2287108898162842,seen_subject_unseen_item,val,1,dickens,msd083,msd083_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.228696584701538,seen_subject_unseen_item,val,1,dickens,msd084,msd084_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2286255359649658,seen_subject_unseen_item,val,1,dickens,msd089,msd089_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2286523580551147,seen_subject_unseen_item,val,1,dickens,msd090,msd090_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2289520502090454,seen_subject_unseen_item,val,1,dickens,msd095,msd095_dickens_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2286591529846191,seen_subject_unseen_item,val,1,dickens,msd096,msd096_dickens_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2284070253372192,seen_subject_unseen_item,val,1,dickens,msd097,msd097_dickens_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.228920817375183,seen_subject_unseen_item,val,1,dickens,msd098,msd098_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2288190126419067,seen_subject_unseen_item,val,1,dickens,msd101,msd101_dickens_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2288644313812256,seen_subject_unseen_item,val,1,dickens,msd102,msd102_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2283097505569458,seen_subject_unseen_item,val,1,dickens,msd107,msd107_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.0977420806884766,unseen_subject_seen_item,val,1,genome,msd011,msd011_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.0979702472686768,unseen_subject_seen_item,val,1,genome,msd015,msd015_genome_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.097453236579895,unseen_subject_seen_item,val,1,genome,msd020,msd020_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.0978143215179443,unseen_subject_seen_item,val,1,genome,msd021,msd021_genome_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.1335067749023438,unseen_subject_seen_item,val,1,genome,msd022,msd022_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.097730040550232,unseen_subject_seen_item,val,1,genome,msd028,msd028_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.0979599952697754,unseen_subject_seen_item,val,1,genome,msd033,msd033_genome_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
3.0,1.097733497619629,unseen_subject_seen_item,val,1,genome,msd041,msd041_genome_1,0,3.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.0976951122283936,unseen_subject_seen_item,val,1,genome,msd045,msd045_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.097789645195007,unseen_subject_seen_item,val,1,genome,msd047,msd047_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.097724676132202,unseen_subject_seen_item,val,1,genome,msd049,msd049_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.098048448562622,unseen_subject_seen_item,val,1,genome,msd051,msd051_genome_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.0976680517196655,unseen_subject_seen_item,val,1,genome,msd055,msd055_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.0975327491760254,unseen_subject_seen_item,val,1,genome,msd061,msd061_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.0977591276168823,unseen_subject_seen_item,val,1,genome,msd072,msd072_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.1333237886428833,unseen_subject_seen_item,val,1,genome,msd074,msd074_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.0978268384933472,unseen_subject_seen_item,val,1,genome,msd075,msd075_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.0976670980453491,unseen_subject_seen_item,val,1,genome,msd081,msd081_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.0977200269699097,unseen_subject_seen_item,val,1,genome,msd085,msd085_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.0977537631988523,unseen_subject_seen_item,val,1,genome,msd092,msd092_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.0975342988967896,unseen_subject_seen_item,val,1,genome,msd099,msd099_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.0978829860687256,unseen_subject_seen_item,val,1,genome,msd100,msd100_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.097931742668152,unseen_subject_seen_item,val,1,genome,msd103,msd103_genome_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.0980310440063477,unseen_subject_seen_item,val,1,genome,msd105,msd105_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2993032932281494,unseen_subject_seen_item,val,1,northpole,msd011,msd011_northpole_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2992634773254397,unseen_subject_seen_item,val,1,northpole,msd015,msd015_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.298432230949402,unseen_subject_seen_item,val,1,northpole,msd020,msd020_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2991660833358765,unseen_subject_seen_item,val,1,northpole,msd021,msd021_northpole_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.35775887966156,unseen_subject_seen_item,val,1,northpole,msd022,msd022_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2990708351135254,unseen_subject_seen_item,val,1,northpole,msd028,msd028_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
3.0,1.2993980646133425,unseen_subject_seen_item,val,1,northpole,msd033,msd033_northpole_1,0,3.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
3.0,1.2989957332611084,unseen_subject_seen_item,val,1,northpole,msd041,msd041_northpole_1,1,3.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
3.0,1.299260139465332,unseen_subject_seen_item,val,1,northpole,msd045,msd045_northpole_1,1,3.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2996340990066528,unseen_subject_seen_item,val,1,northpole,msd047,msd047_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2989529371261597,unseen_subject_seen_item,val,1,northpole,msd049,msd049_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2996368408203125,unseen_subject_seen_item,val,1,northpole,msd051,msd051_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2994998693466189,unseen_subject_seen_item,val,1,northpole,msd055,msd055_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2991926670074463,unseen_subject_seen_item,val,1,northpole,msd061,msd061_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2996279001235962,unseen_subject_seen_item,val,1,northpole,msd072,msd072_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2990204095840454,unseen_subject_seen_item,val,1,northpole,msd074,msd074_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2991199493408203,unseen_subject_seen_item,val,1,northpole,msd075,msd075_northpole_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2989529371261597,unseen_subject_seen_item,val,1,northpole,msd081,msd081_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2991600036621094,unseen_subject_seen_item,val,1,northpole,msd085,msd085_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2992464303970337,unseen_subject_seen_item,val,1,northpole,msd092,msd092_northpole_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2991565465927124,unseen_subject_seen_item,val,1,northpole,msd099,msd099_northpole_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.29939866065979,unseen_subject_seen_item,val,1,northpole,msd100,msd100_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.299458146095276,unseen_subject_seen_item,val,1,northpole,msd103,msd103_northpole_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2993022203445437,unseen_subject_seen_item,val,1,northpole,msd105,msd105_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.22906494140625,unseen_subject_unseen_item,val,1,dickens,msd011,msd011_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.22874915599823,unseen_subject_unseen_item,val,1,dickens,msd015,msd015_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.1961184740066528,unseen_subject_unseen_item,val,1,dickens,msd020,msd020_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2286711931228638,unseen_subject_unseen_item,val,1,dickens,msd021,msd021_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.1968108415603638,unseen_subject_unseen_item,val,1,dickens,msd022,msd022_dickens_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.228951930999756,unseen_subject_unseen_item,val,1,dickens,msd028,msd028_dickens_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.1967730522155762,unseen_subject_unseen_item,val,1,dickens,msd033,msd033_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2285608053207395,unseen_subject_unseen_item,val,1,dickens,msd041,msd041_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2285984754562378,unseen_subject_unseen_item,val,1,dickens,msd045,msd045_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.228810429573059,unseen_subject_unseen_item,val,1,dickens,msd047,msd047_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.228837966918945,unseen_subject_unseen_item,val,1,dickens,msd049,msd049_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.229134202003479,unseen_subject_unseen_item,val,1,dickens,msd051,msd051_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2288771867752075,unseen_subject_unseen_item,val,1,dickens,msd055,msd055_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.229015827178955,unseen_subject_unseen_item,val,1,dickens,msd061,msd061_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2286067008972168,unseen_subject_unseen_item,val,1,dickens,msd072,msd072_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2287943363189695,unseen_subject_unseen_item,val,1,dickens,msd074,msd074_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.228436827659607,unseen_subject_unseen_item,val,1,dickens,msd075,msd075_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2288274765014648,unseen_subject_unseen_item,val,1,dickens,msd081,msd081_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2284467220306396,unseen_subject_unseen_item,val,1,dickens,msd085,msd085_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2291133403778076,unseen_subject_unseen_item,val,1,dickens,msd092,msd092_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2290197610855105,unseen_subject_unseen_item,val,1,dickens,msd099,msd099_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2290247678756714,unseen_subject_unseen_item,val,1,dickens,msd100,msd100_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.2286977767944336,unseen_subject_unseen_item,val,1,dickens,msd103,msd103_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2283453941345217,unseen_subject_unseen_item,val,1,dickens,msd105,msd105_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2246440649032593,seen_subject_unseen_item,test,1,flytrap,msd002,msd002_flytrap_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.224770188331604,seen_subject_unseen_item,test,1,flytrap,msd003,msd003_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.224764108657837,seen_subject_unseen_item,test,1,flytrap,msd005,msd005_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2249033451080322,seen_subject_unseen_item,test,1,flytrap,msd007,msd007_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2245995998382568,seen_subject_unseen_item,test,1,flytrap,msd009,msd009_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.224772572517395,seen_subject_unseen_item,test,1,flytrap,msd010,msd010_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2247440814971924,seen_subject_unseen_item,test,1,flytrap,msd011,msd011_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
0.0,1.224864482879639,seen_subject_unseen_item,test,1,flytrap,msd012,msd012_flytrap_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
3.0,1.2246814966201782,seen_subject_unseen_item,test,1,flytrap,msd015,msd015_flytrap_1,1,3.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
1.0,1.2247228622436523,seen_subject_unseen_item,test,1,flytrap,msd017,msd017_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
2.0,1.2247005701065063,seen_subject_unseen_item,test,1,flytrap,msd018,msd018_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=1/trial_level_test_results.csv
