unique_paragraph_id,participant_id,unique_trial_id,RC,difficulty,regime
flytrap,msd011,msd011_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd012,msd012_flytrap_1,1,0.0,val_seen_subject_unseen_item
flytrap,msd012,msd012_flytrap_2,1,0.0,val_seen_subject_unseen_item
flytrap,msd012,msd012_flytrap_3,1,0.0,val_seen_subject_unseen_item
flytrap,msd012,msd012_flytrap_4,1,0.0,val_seen_subject_unseen_item
flytrap,msd012,msd012_flytrap_5,1,0.0,val_seen_subject_unseen_item
flytrap,msd015,msd015_flytrap_1,1,3.0,val_seen_subject_unseen_item
flytrap,msd015,msd015_flytrap_2,0,3.0,val_seen_subject_unseen_item
flytrap,msd015,msd015_flytrap_3,0,3.0,val_seen_subject_unseen_item
flytrap,msd015,msd015_flytrap_4,1,3.0,val_seen_subject_unseen_item
flytrap,msd015,msd015_flytrap_5,0,3.0,val_seen_subject_unseen_item
flytrap,msd017,msd017_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd017,msd017_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd017,msd017_flytrap_3,0,1.0,val_seen_subject_unseen_item
flytrap,msd017,msd017_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd017,msd017_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd020,msd020_flytrap_1,1,3.0,val_seen_subject_unseen_item
flytrap,msd020,msd020_flytrap_2,0,3.0,val_seen_subject_unseen_item
flytrap,msd020,msd020_flytrap_3,1,3.0,val_seen_subject_unseen_item
flytrap,msd020,msd020_flytrap_4,0,3.0,val_seen_subject_unseen_item
flytrap,msd020,msd020_flytrap_5,0,3.0,val_seen_subject_unseen_item
flytrap,msd021,msd021_flytrap_1,1,0.0,val_seen_subject_unseen_item
flytrap,msd021,msd021_flytrap_2,1,0.0,val_seen_subject_unseen_item
flytrap,msd021,msd021_flytrap_3,1,0.0,val_seen_subject_unseen_item
flytrap,msd021,msd021_flytrap_4,1,0.0,val_seen_subject_unseen_item
flytrap,msd021,msd021_flytrap_5,1,0.0,val_seen_subject_unseen_item
flytrap,msd022,msd022_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd022,msd022_flytrap_2,1,1.0,val_seen_subject_unseen_item
flytrap,msd022,msd022_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd022,msd022_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd022,msd022_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd027,msd027_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd027,msd027_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd027,msd027_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd027,msd027_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd027,msd027_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd028,msd028_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd028,msd028_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd028,msd028_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd028,msd028_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd028,msd028_flytrap_5,1,1.0,val_seen_subject_unseen_item
flytrap,msd030,msd030_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd030,msd030_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd030,msd030_flytrap_3,0,1.0,val_seen_subject_unseen_item
flytrap,msd030,msd030_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd030,msd030_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd033,msd033_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd033,msd033_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd033,msd033_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd033,msd033_flytrap_4,0,1.0,val_seen_subject_unseen_item
flytrap,msd033,msd033_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd036,msd036_flytrap_1,0,3.0,val_seen_subject_unseen_item
flytrap,msd036,msd036_flytrap_2,0,3.0,val_seen_subject_unseen_item
flytrap,msd036,msd036_flytrap_3,1,3.0,val_seen_subject_unseen_item
flytrap,msd036,msd036_flytrap_4,1,3.0,val_seen_subject_unseen_item
flytrap,msd036,msd036_flytrap_5,1,3.0,val_seen_subject_unseen_item
flytrap,msd038,msd038_flytrap_1,1,2.0,val_seen_subject_unseen_item
flytrap,msd038,msd038_flytrap_2,1,2.0,val_seen_subject_unseen_item
flytrap,msd038,msd038_flytrap_3,0,2.0,val_seen_subject_unseen_item
flytrap,msd038,msd038_flytrap_4,1,2.0,val_seen_subject_unseen_item
flytrap,msd038,msd038_flytrap_5,1,2.0,val_seen_subject_unseen_item
flytrap,msd040,msd040_flytrap_1,0,1.0,val_seen_subject_unseen_item
flytrap,msd040,msd040_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd040,msd040_flytrap_3,0,1.0,val_seen_subject_unseen_item
flytrap,msd040,msd040_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd040,msd040_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd041,msd041_flytrap_1,1,2.0,val_seen_subject_unseen_item
flytrap,msd041,msd041_flytrap_2,0,2.0,val_seen_subject_unseen_item
flytrap,msd041,msd041_flytrap_3,1,2.0,val_seen_subject_unseen_item
flytrap,msd041,msd041_flytrap_4,1,2.0,val_seen_subject_unseen_item
flytrap,msd041,msd041_flytrap_5,1,2.0,val_seen_subject_unseen_item
flytrap,msd043,msd043_flytrap_1,0,2.0,val_seen_subject_unseen_item
flytrap,msd043,msd043_flytrap_2,0,2.0,val_seen_subject_unseen_item
flytrap,msd043,msd043_flytrap_3,0,2.0,val_seen_subject_unseen_item
flytrap,msd043,msd043_flytrap_4,0,2.0,val_seen_subject_unseen_item
flytrap,msd043,msd043_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd045,msd045_flytrap_1,1,0.0,val_seen_subject_unseen_item
flytrap,msd045,msd045_flytrap_2,1,0.0,val_seen_subject_unseen_item
flytrap,msd045,msd045_flytrap_3,1,0.0,val_seen_subject_unseen_item
flytrap,msd045,msd045_flytrap_4,0,0.0,val_seen_subject_unseen_item
flytrap,msd045,msd045_flytrap_5,0,0.0,val_seen_subject_unseen_item
flytrap,msd047,msd047_flytrap_1,0,2.0,val_seen_subject_unseen_item
flytrap,msd047,msd047_flytrap_2,0,2.0,val_seen_subject_unseen_item
flytrap,msd047,msd047_flytrap_3,1,2.0,val_seen_subject_unseen_item
flytrap,msd047,msd047_flytrap_4,0,2.0,val_seen_subject_unseen_item
flytrap,msd047,msd047_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd049,msd049_flytrap_1,1,2.0,val_seen_subject_unseen_item
flytrap,msd049,msd049_flytrap_2,0,2.0,val_seen_subject_unseen_item
flytrap,msd049,msd049_flytrap_3,1,2.0,val_seen_subject_unseen_item
flytrap,msd049,msd049_flytrap_4,1,2.0,val_seen_subject_unseen_item
flytrap,msd049,msd049_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd051,msd051_flytrap_1,1,2.0,val_seen_subject_unseen_item
flytrap,msd051,msd051_flytrap_2,0,2.0,val_seen_subject_unseen_item
flytrap,msd051,msd051_flytrap_3,1,2.0,val_seen_subject_unseen_item
flytrap,msd051,msd051_flytrap_4,1,2.0,val_seen_subject_unseen_item
flytrap,msd051,msd051_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd053,msd053_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd053,msd053_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd053,msd053_flytrap_3,0,1.0,val_seen_subject_unseen_item
flytrap,msd053,msd053_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd053,msd053_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd054,msd054_flytrap_1,1,2.0,val_seen_subject_unseen_item
flytrap,msd054,msd054_flytrap_2,1,2.0,val_seen_subject_unseen_item
flytrap,msd054,msd054_flytrap_3,0,2.0,val_seen_subject_unseen_item
flytrap,msd054,msd054_flytrap_4,1,2.0,val_seen_subject_unseen_item
flytrap,msd054,msd054_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd055,msd055_flytrap_1,1,2.0,val_seen_subject_unseen_item
flytrap,msd055,msd055_flytrap_2,0,2.0,val_seen_subject_unseen_item
flytrap,msd055,msd055_flytrap_3,1,2.0,val_seen_subject_unseen_item
flytrap,msd055,msd055_flytrap_4,0,2.0,val_seen_subject_unseen_item
flytrap,msd055,msd055_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd061,msd061_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd061,msd061_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd061,msd061_flytrap_3,0,1.0,val_seen_subject_unseen_item
flytrap,msd061,msd061_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd061,msd061_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd062,msd062_flytrap_1,1,2.0,val_seen_subject_unseen_item
flytrap,msd062,msd062_flytrap_2,0,2.0,val_seen_subject_unseen_item
flytrap,msd062,msd062_flytrap_3,0,2.0,val_seen_subject_unseen_item
flytrap,msd062,msd062_flytrap_4,0,2.0,val_seen_subject_unseen_item
flytrap,msd062,msd062_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd064,msd064_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd064,msd064_flytrap_2,1,1.0,val_seen_subject_unseen_item
flytrap,msd064,msd064_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd064,msd064_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd064,msd064_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd070,msd070_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd070,msd070_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd070,msd070_flytrap_3,0,1.0,val_seen_subject_unseen_item
flytrap,msd070,msd070_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd070,msd070_flytrap_5,1,1.0,val_seen_subject_unseen_item
flytrap,msd072,msd072_flytrap_1,1,2.0,val_seen_subject_unseen_item
flytrap,msd072,msd072_flytrap_2,1,2.0,val_seen_subject_unseen_item
flytrap,msd072,msd072_flytrap_3,0,2.0,val_seen_subject_unseen_item
flytrap,msd072,msd072_flytrap_4,1,2.0,val_seen_subject_unseen_item
flytrap,msd072,msd072_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd074,msd074_flytrap_1,0,2.0,val_seen_subject_unseen_item
flytrap,msd074,msd074_flytrap_2,1,2.0,val_seen_subject_unseen_item
flytrap,msd074,msd074_flytrap_3,0,2.0,val_seen_subject_unseen_item
flytrap,msd074,msd074_flytrap_4,0,2.0,val_seen_subject_unseen_item
flytrap,msd074,msd074_flytrap_5,1,2.0,val_seen_subject_unseen_item
flytrap,msd075,msd075_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd075,msd075_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd075,msd075_flytrap_3,0,1.0,val_seen_subject_unseen_item
flytrap,msd075,msd075_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd075,msd075_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd077,msd077_flytrap_1,1,2.0,val_seen_subject_unseen_item
flytrap,msd077,msd077_flytrap_2,1,2.0,val_seen_subject_unseen_item
flytrap,msd077,msd077_flytrap_3,1,2.0,val_seen_subject_unseen_item
flytrap,msd077,msd077_flytrap_4,1,2.0,val_seen_subject_unseen_item
flytrap,msd077,msd077_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd078,msd078_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd078,msd078_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd078,msd078_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd078,msd078_flytrap_4,0,1.0,val_seen_subject_unseen_item
flytrap,msd078,msd078_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd081,msd081_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd081,msd081_flytrap_2,1,1.0,val_seen_subject_unseen_item
flytrap,msd081,msd081_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd081,msd081_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd081,msd081_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd082,msd082_flytrap_1,1,2.0,val_seen_subject_unseen_item
flytrap,msd082,msd082_flytrap_2,0,2.0,val_seen_subject_unseen_item
flytrap,msd082,msd082_flytrap_3,1,2.0,val_seen_subject_unseen_item
flytrap,msd082,msd082_flytrap_4,1,2.0,val_seen_subject_unseen_item
flytrap,msd082,msd082_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd084,msd084_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd084,msd084_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd084,msd084_flytrap_3,0,1.0,val_seen_subject_unseen_item
flytrap,msd084,msd084_flytrap_4,0,1.0,val_seen_subject_unseen_item
flytrap,msd084,msd084_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd085,msd085_flytrap_1,0,2.0,val_seen_subject_unseen_item
flytrap,msd085,msd085_flytrap_2,0,2.0,val_seen_subject_unseen_item
flytrap,msd085,msd085_flytrap_3,0,2.0,val_seen_subject_unseen_item
flytrap,msd085,msd085_flytrap_4,0,2.0,val_seen_subject_unseen_item
flytrap,msd085,msd085_flytrap_5,0,2.0,val_seen_subject_unseen_item
flytrap,msd092,msd092_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd092,msd092_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd092,msd092_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd092,msd092_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd092,msd092_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd095,msd095_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd095,msd095_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd095,msd095_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd095,msd095_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd095,msd095_flytrap_5,1,1.0,val_seen_subject_unseen_item
flytrap,msd097,msd097_flytrap_1,1,0.0,val_seen_subject_unseen_item
flytrap,msd097,msd097_flytrap_2,0,0.0,val_seen_subject_unseen_item
flytrap,msd097,msd097_flytrap_3,1,0.0,val_seen_subject_unseen_item
flytrap,msd097,msd097_flytrap_4,1,0.0,val_seen_subject_unseen_item
flytrap,msd097,msd097_flytrap_5,0,0.0,val_seen_subject_unseen_item
flytrap,msd099,msd099_flytrap_1,1,3.0,val_seen_subject_unseen_item
flytrap,msd099,msd099_flytrap_2,0,3.0,val_seen_subject_unseen_item
flytrap,msd099,msd099_flytrap_3,1,3.0,val_seen_subject_unseen_item
flytrap,msd099,msd099_flytrap_4,1,3.0,val_seen_subject_unseen_item
flytrap,msd099,msd099_flytrap_5,0,3.0,val_seen_subject_unseen_item
flytrap,msd100,msd100_flytrap_1,0,1.0,val_seen_subject_unseen_item
flytrap,msd100,msd100_flytrap_2,1,1.0,val_seen_subject_unseen_item
flytrap,msd100,msd100_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd100,msd100_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd100,msd100_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd103,msd103_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd103,msd103_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd103,msd103_flytrap_3,0,1.0,val_seen_subject_unseen_item
flytrap,msd103,msd103_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd103,msd103_flytrap_5,1,1.0,val_seen_subject_unseen_item
flytrap,msd105,msd105_flytrap_1,0,1.0,val_seen_subject_unseen_item
flytrap,msd105,msd105_flytrap_2,0,1.0,val_seen_subject_unseen_item
flytrap,msd105,msd105_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd105,msd105_flytrap_4,0,1.0,val_seen_subject_unseen_item
flytrap,msd105,msd105_flytrap_5,0,1.0,val_seen_subject_unseen_item
flytrap,msd107,msd107_flytrap_1,1,1.0,val_seen_subject_unseen_item
flytrap,msd107,msd107_flytrap_2,1,1.0,val_seen_subject_unseen_item
flytrap,msd107,msd107_flytrap_3,1,1.0,val_seen_subject_unseen_item
flytrap,msd107,msd107_flytrap_4,1,1.0,val_seen_subject_unseen_item
flytrap,msd107,msd107_flytrap_5,0,1.0,val_seen_subject_unseen_item
dickens,msd001,msd001_dickens_1,1,0.0,val_unseen_subject_seen_item
dickens,msd001,msd001_dickens_2,1,0.0,val_unseen_subject_seen_item
dickens,msd001,msd001_dickens_3,0,0.0,val_unseen_subject_seen_item
dickens,msd001,msd001_dickens_4,1,0.0,val_unseen_subject_seen_item
dickens,msd001,msd001_dickens_5,0,0.0,val_unseen_subject_seen_item
dickens,msd004,msd004_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd004,msd004_dickens_2,1,1.0,val_unseen_subject_seen_item
dickens,msd004,msd004_dickens_3,1,1.0,val_unseen_subject_seen_item
dickens,msd004,msd004_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd004,msd004_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd008,msd008_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd008,msd008_dickens_2,0,1.0,val_unseen_subject_seen_item
dickens,msd008,msd008_dickens_3,1,1.0,val_unseen_subject_seen_item
dickens,msd008,msd008_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd008,msd008_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd019,msd019_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd019,msd019_dickens_2,1,1.0,val_unseen_subject_seen_item
dickens,msd019,msd019_dickens_3,0,1.0,val_unseen_subject_seen_item
dickens,msd019,msd019_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd019,msd019_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd023,msd023_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd023,msd023_dickens_2,1,1.0,val_unseen_subject_seen_item
dickens,msd023,msd023_dickens_3,1,1.0,val_unseen_subject_seen_item
dickens,msd023,msd023_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd023,msd023_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd026,msd026_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd026,msd026_dickens_2,1,1.0,val_unseen_subject_seen_item
dickens,msd026,msd026_dickens_3,0,1.0,val_unseen_subject_seen_item
dickens,msd026,msd026_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd026,msd026_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd031,msd031_dickens_1,0,1.0,val_unseen_subject_seen_item
dickens,msd031,msd031_dickens_2,0,1.0,val_unseen_subject_seen_item
dickens,msd031,msd031_dickens_3,1,1.0,val_unseen_subject_seen_item
dickens,msd031,msd031_dickens_4,0,1.0,val_unseen_subject_seen_item
dickens,msd031,msd031_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd032,msd032_dickens_1,0,2.0,val_unseen_subject_seen_item
dickens,msd032,msd032_dickens_2,0,2.0,val_unseen_subject_seen_item
dickens,msd032,msd032_dickens_3,0,2.0,val_unseen_subject_seen_item
dickens,msd032,msd032_dickens_4,0,2.0,val_unseen_subject_seen_item
dickens,msd032,msd032_dickens_5,1,2.0,val_unseen_subject_seen_item
dickens,msd034,msd034_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd034,msd034_dickens_2,1,1.0,val_unseen_subject_seen_item
dickens,msd034,msd034_dickens_3,1,1.0,val_unseen_subject_seen_item
dickens,msd034,msd034_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd034,msd034_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd044,msd044_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd044,msd044_dickens_2,1,1.0,val_unseen_subject_seen_item
dickens,msd044,msd044_dickens_3,1,1.0,val_unseen_subject_seen_item
dickens,msd044,msd044_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd044,msd044_dickens_5,1,1.0,val_unseen_subject_seen_item
dickens,msd048,msd048_dickens_1,1,0.0,val_unseen_subject_seen_item
dickens,msd048,msd048_dickens_2,1,0.0,val_unseen_subject_seen_item
dickens,msd048,msd048_dickens_3,0,0.0,val_unseen_subject_seen_item
dickens,msd048,msd048_dickens_4,1,0.0,val_unseen_subject_seen_item
dickens,msd048,msd048_dickens_5,0,0.0,val_unseen_subject_seen_item
dickens,msd056,msd056_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd056,msd056_dickens_2,1,1.0,val_unseen_subject_seen_item
dickens,msd056,msd056_dickens_3,1,1.0,val_unseen_subject_seen_item
dickens,msd056,msd056_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd056,msd056_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd058,msd058_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd058,msd058_dickens_2,1,1.0,val_unseen_subject_seen_item
dickens,msd058,msd058_dickens_3,1,1.0,val_unseen_subject_seen_item
dickens,msd058,msd058_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd058,msd058_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd063,msd063_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd063,msd063_dickens_2,1,1.0,val_unseen_subject_seen_item
dickens,msd063,msd063_dickens_3,0,1.0,val_unseen_subject_seen_item
dickens,msd063,msd063_dickens_4,0,1.0,val_unseen_subject_seen_item
dickens,msd063,msd063_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd066,msd066_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd066,msd066_dickens_2,1,1.0,val_unseen_subject_seen_item
dickens,msd066,msd066_dickens_3,1,1.0,val_unseen_subject_seen_item
dickens,msd066,msd066_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd066,msd066_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd069,msd069_dickens_1,0,1.0,val_unseen_subject_seen_item
dickens,msd069,msd069_dickens_2,0,1.0,val_unseen_subject_seen_item
dickens,msd069,msd069_dickens_3,0,1.0,val_unseen_subject_seen_item
dickens,msd069,msd069_dickens_4,0,1.0,val_unseen_subject_seen_item
dickens,msd069,msd069_dickens_5,1,1.0,val_unseen_subject_seen_item
dickens,msd073,msd073_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd073,msd073_dickens_2,0,1.0,val_unseen_subject_seen_item
dickens,msd073,msd073_dickens_3,0,1.0,val_unseen_subject_seen_item
dickens,msd073,msd073_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd073,msd073_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd079,msd079_dickens_1,1,0.0,val_unseen_subject_seen_item
dickens,msd079,msd079_dickens_2,1,0.0,val_unseen_subject_seen_item
dickens,msd079,msd079_dickens_3,1,0.0,val_unseen_subject_seen_item
dickens,msd079,msd079_dickens_4,1,0.0,val_unseen_subject_seen_item
dickens,msd079,msd079_dickens_5,0,0.0,val_unseen_subject_seen_item
dickens,msd086,msd086_dickens_1,0,1.0,val_unseen_subject_seen_item
dickens,msd086,msd086_dickens_2,0,1.0,val_unseen_subject_seen_item
dickens,msd086,msd086_dickens_3,1,1.0,val_unseen_subject_seen_item
dickens,msd086,msd086_dickens_4,0,1.0,val_unseen_subject_seen_item
dickens,msd086,msd086_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd087,msd087_dickens_1,1,0.0,val_unseen_subject_seen_item
dickens,msd087,msd087_dickens_2,1,0.0,val_unseen_subject_seen_item
dickens,msd087,msd087_dickens_3,0,0.0,val_unseen_subject_seen_item
dickens,msd087,msd087_dickens_4,0,0.0,val_unseen_subject_seen_item
dickens,msd087,msd087_dickens_5,0,0.0,val_unseen_subject_seen_item
dickens,msd091,msd091_dickens_1,1,1.0,val_unseen_subject_seen_item
dickens,msd091,msd091_dickens_2,0,1.0,val_unseen_subject_seen_item
dickens,msd091,msd091_dickens_3,1,1.0,val_unseen_subject_seen_item
dickens,msd091,msd091_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd091,msd091_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd093,msd093_dickens_1,0,0.0,val_unseen_subject_seen_item
dickens,msd093,msd093_dickens_2,1,0.0,val_unseen_subject_seen_item
dickens,msd093,msd093_dickens_3,0,0.0,val_unseen_subject_seen_item
dickens,msd093,msd093_dickens_4,1,0.0,val_unseen_subject_seen_item
dickens,msd093,msd093_dickens_5,1,0.0,val_unseen_subject_seen_item
dickens,msd094,msd094_dickens_1,0,1.0,val_unseen_subject_seen_item
dickens,msd094,msd094_dickens_2,0,1.0,val_unseen_subject_seen_item
dickens,msd094,msd094_dickens_3,0,1.0,val_unseen_subject_seen_item
dickens,msd094,msd094_dickens_4,1,1.0,val_unseen_subject_seen_item
dickens,msd094,msd094_dickens_5,0,1.0,val_unseen_subject_seen_item
dickens,msd106,msd106_dickens_1,0,0.0,val_unseen_subject_seen_item
dickens,msd106,msd106_dickens_2,1,0.0,val_unseen_subject_seen_item
dickens,msd106,msd106_dickens_3,1,0.0,val_unseen_subject_seen_item
dickens,msd106,msd106_dickens_4,0,0.0,val_unseen_subject_seen_item
dickens,msd106,msd106_dickens_5,0,0.0,val_unseen_subject_seen_item
northpole,msd001,msd001_northpole_1,1,1.0,val_unseen_subject_seen_item
northpole,msd001,msd001_northpole_2,0,1.0,val_unseen_subject_seen_item
northpole,msd001,msd001_northpole_3,1,1.0,val_unseen_subject_seen_item
northpole,msd001,msd001_northpole_4,1,1.0,val_unseen_subject_seen_item
northpole,msd001,msd001_northpole_5,1,1.0,val_unseen_subject_seen_item
northpole,msd004,msd004_northpole_1,1,2.0,val_unseen_subject_seen_item
northpole,msd004,msd004_northpole_2,1,2.0,val_unseen_subject_seen_item
northpole,msd004,msd004_northpole_3,1,2.0,val_unseen_subject_seen_item
northpole,msd004,msd004_northpole_4,0,2.0,val_unseen_subject_seen_item
northpole,msd004,msd004_northpole_5,0,2.0,val_unseen_subject_seen_item
northpole,msd008,msd008_northpole_1,0,1.0,val_unseen_subject_seen_item
northpole,msd008,msd008_northpole_2,0,1.0,val_unseen_subject_seen_item
northpole,msd008,msd008_northpole_3,1,1.0,val_unseen_subject_seen_item
northpole,msd008,msd008_northpole_4,1,1.0,val_unseen_subject_seen_item
northpole,msd008,msd008_northpole_5,0,1.0,val_unseen_subject_seen_item
northpole,msd019,msd019_northpole_1,1,2.0,val_unseen_subject_seen_item
northpole,msd019,msd019_northpole_2,1,2.0,val_unseen_subject_seen_item
northpole,msd019,msd019_northpole_3,1,2.0,val_unseen_subject_seen_item
northpole,msd019,msd019_northpole_4,1,2.0,val_unseen_subject_seen_item
northpole,msd019,msd019_northpole_5,0,2.0,val_unseen_subject_seen_item
